date_time,date,year,month,month_name,day,hour,weekday,weekday_name,is_weekday,is_rush,temp_celsius,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,volume_bucket
2016-10-17 22:00:00,2016-10-17,2016,10,Oct,17,22,0,Monday,1,0,13.47,286.623,0.0,0.0,32,Rain,moderate rain,2275,Moderate (2000-4999)
2016-10-17 23:00:00,2016-10-17,2016,10,Oct,17,23,0,Monday,1,0,11.48,284.634,0.0,0.0,64,Rain,light rain,1916,Low (<2000)
2016-10-18 00:00:00,2016-10-18,2016,10,Oct,18,0,1,Tuesday,1,0,11.48,284.634,0.0,0.0,64,Rain,light rain,591,Low (<2000)
2016-10-18 01:00:00,2016-10-18,2016,10,Oct,18,1,1,Tuesday,1,0,11.48,284.634,0.0,0.0,64,Rain,light rain,441,Low (<2000)
2016-10-18 02:00:00,2016-10-18,2016,10,Oct,18,2,1,Tuesday,1,0,11.07,284.223,0.0,0.0,20,Rain,light rain,310,Low (<2000)
2016-10-18 03:00:00,2016-10-18,2016,10,Oct,18,3,1,Tuesday,1,0,11.07,284.223,0.0,0.0,20,Rain,light rain,431,Low (<2000)
2016-10-18 04:00:00,2016-10-18,2016,10,Oct,18,4,1,Tuesday,1,0,11.07,284.223,0.0,0.0,20,Rain,light rain,1000,Low (<2000)
2016-10-18 05:00:00,2016-10-18,2016,10,Oct,18,5,1,Tuesday,1,0,9.72,282.865,0.0,0.0,24,Clouds,few clouds,2861,Moderate (2000-4999)
2016-10-18 06:00:00,2016-10-18,2016,10,Oct,18,6,1,Tuesday,1,0,9.72,282.865,0.0,0.0,24,Clouds,few clouds,5747,Heavy (>=5000)
2016-10-18 07:00:00,2016-10-18,2016,10,Oct,18,7,1,Tuesday,1,1,9.72,282.865,0.0,0.0,24,Clouds,few clouds,6322,Heavy (>=5000)
2016-10-18 08:00:00,2016-10-18,2016,10,Oct,18,8,1,Tuesday,1,1,11.73,284.881,0.0,0.0,12,Clouds,few clouds,4313,Moderate (2000-4999)
2016-10-18 09:00:00,2016-10-18,2016,10,Oct,18,9,1,Tuesday,1,1,11.73,284.881,0.0,0.0,12,Clouds,few clouds,4977,Moderate (2000-4999)
2016-10-18 10:00:00,2016-10-18,2016,10,Oct,18,10,1,Tuesday,1,0,11.73,284.881,0.0,0.0,12,Clouds,few clouds,4299,Moderate (2000-4999)
2016-10-18 11:00:00,2016-10-18,2016,10,Oct,18,11,1,Tuesday,1,0,14.8,287.952,0.0,0.0,0,Clear,Sky is Clear,4254,Moderate (2000-4999)
2016-10-18 12:00:00,2016-10-18,2016,10,Oct,18,12,1,Tuesday,1,0,14.8,287.952,0.0,0.0,0,Clear,Sky is Clear,4370,Moderate (2000-4999)
2016-10-18 13:00:00,2016-10-18,2016,10,Oct,18,13,1,Tuesday,1,0,14.8,287.952,0.0,0.0,0,Clear,Sky is Clear,4470,Moderate (2000-4999)
2016-10-18 14:00:00,2016-10-18,2016,10,Oct,18,14,1,Tuesday,1,0,15.68,288.834,0.0,0.0,0,Clear,Sky is Clear,4623,Moderate (2000-4999)
2016-10-18 15:00:00,2016-10-18,2016,10,Oct,18,15,1,Tuesday,1,0,15.68,288.834,0.0,0.0,0,Clear,Sky is Clear,5058,Heavy (>=5000)
2016-10-18 16:00:00,2016-10-18,2016,10,Oct,18,16,1,Tuesday,1,0,15.68,288.834,0.0,0.0,0,Clear,Sky is Clear,6169,Heavy (>=5000)
2016-10-18 17:00:00,2016-10-18,2016,10,Oct,18,17,1,Tuesday,1,1,12.43,285.584,0.0,0.0,0,Clear,Sky is Clear,5712,Heavy (>=5000)
2016-10-18 18:00:00,2016-10-18,2016,10,Oct,18,18,1,Tuesday,1,1,12.43,285.584,0.0,0.0,0,Clear,Sky is Clear,4436,Moderate (2000-4999)
2016-10-18 19:00:00,2016-10-18,2016,10,Oct,18,19,1,Tuesday,1,1,12.43,285.584,0.0,0.0,0,Clear,Sky is Clear,3093,Moderate (2000-4999)
2016-10-18 20:00:00,2016-10-18,2016,10,Oct,18,20,1,Tuesday,1,0,10.48,283.628,0.0,0.0,0,Clear,Sky is Clear,2671,Moderate (2000-4999)
2016-10-18 21:00:00,2016-10-18,2016,10,Oct,18,21,1,Tuesday,1,0,10.48,283.628,0.0,0.0,0,Clear,Sky is Clear,3270,Moderate (2000-4999)
2016-10-18 22:00:00,2016-10-18,2016,10,Oct,18,22,1,Tuesday,1,0,10.48,283.628,0.0,0.0,0,Clear,Sky is Clear,2693,Moderate (2000-4999)
2016-10-18 23:00:00,2016-10-18,2016,10,Oct,18,23,1,Tuesday,1,0,9.59,282.737,0.0,0.0,0,Clear,Sky is Clear,996,Low (<2000)
2016-10-19 00:00:00,2016-10-19,2016,10,Oct,19,0,2,Wednesday,1,0,9.59,282.737,0.0,0.0,0,Clear,Sky is Clear,597,Low (<2000)
2016-10-19 01:00:00,2016-10-19,2016,10,Oct,19,1,2,Wednesday,1,0,9.59,282.737,0.0,0.0,0,Clear,Sky is Clear,403,Low (<2000)
2016-10-19 02:00:00,2016-10-19,2016,10,Oct,19,2,2,Wednesday,1,0,8.21,281.361,0.0,0.0,8,Clear,sky is clear,583,Low (<2000)
2016-10-19 03:00:00,2016-10-19,2016,10,Oct,19,3,2,Wednesday,1,0,8.21,281.361,0.0,0.0,8,Clear,sky is clear,873,Low (<2000)
2016-10-19 04:00:00,2016-10-19,2016,10,Oct,19,4,2,Wednesday,1,0,8.21,281.361,0.0,0.0,8,Clear,sky is clear,1260,Low (<2000)
2016-10-19 05:00:00,2016-10-19,2016,10,Oct,19,5,2,Wednesday,1,0,6.38,279.525,0.0,0.0,0,Clear,Sky is Clear,3235,Moderate (2000-4999)
2016-10-19 06:00:00,2016-10-19,2016,10,Oct,19,6,2,Wednesday,1,0,6.38,279.525,0.0,0.0,0,Clear,Sky is Clear,5871,Heavy (>=5000)
2016-10-19 07:00:00,2016-10-19,2016,10,Oct,19,7,2,Wednesday,1,1,6.38,279.525,0.0,0.0,0,Clear,Sky is Clear,6330,Heavy (>=5000)
2016-10-19 08:00:00,2016-10-19,2016,10,Oct,19,8,2,Wednesday,1,1,11.45,284.603,0.0,0.0,0,Clear,Sky is Clear,5862,Heavy (>=5000)
2016-10-19 10:00:00,2016-10-19,2016,10,Oct,19,10,2,Wednesday,1,0,8.39,281.54,0.0,0.0,0,Clear,Sky is Clear,4187,Moderate (2000-4999)
2016-10-19 11:00:00,2016-10-19,2016,10,Oct,19,11,2,Wednesday,1,0,8.39,281.54,0.0,0.0,0,Clear,Sky is Clear,4365,Moderate (2000-4999)
2016-10-19 13:00:00,2016-10-19,2016,10,Oct,19,13,2,Wednesday,1,0,11.64,284.789,0.0,0.0,32,Clouds,scattered clouds,4521,Moderate (2000-4999)
2016-10-19 14:00:00,2016-10-19,2016,10,Oct,19,14,2,Wednesday,1,0,12.08,285.227,0.0,0.0,48,Clouds,scattered clouds,4464,Moderate (2000-4999)
2016-10-19 15:00:00,2016-10-19,2016,10,Oct,19,15,2,Wednesday,1,0,12.08,285.227,0.0,0.0,48,Clouds,scattered clouds,5174,Heavy (>=5000)
2016-10-19 16:00:00,2016-10-19,2016,10,Oct,19,16,2,Wednesday,1,0,12.08,285.227,0.0,0.0,48,Clouds,scattered clouds,6257,Heavy (>=5000)
2016-10-19 17:00:00,2016-10-19,2016,10,Oct,19,17,2,Wednesday,1,1,8.67,281.821,0.0,0.0,12,Clouds,few clouds,5674,Heavy (>=5000)
2016-10-19 18:00:00,2016-10-19,2016,10,Oct,19,18,2,Wednesday,1,1,8.67,281.821,0.0,0.0,12,Clouds,few clouds,4507,Moderate (2000-4999)
2016-10-19 19:00:00,2016-10-19,2016,10,Oct,19,19,2,Wednesday,1,1,8.67,281.821,0.0,0.0,12,Clouds,few clouds,3318,Moderate (2000-4999)
2016-10-19 20:00:00,2016-10-19,2016,10,Oct,19,20,2,Wednesday,1,0,5.48,278.631,0.0,0.0,0,Clear,Sky is Clear,2401,Moderate (2000-4999)
2016-10-19 21:00:00,2016-10-19,2016,10,Oct,19,21,2,Wednesday,1,0,5.48,278.631,0.0,0.0,0,Clear,Sky is Clear,2314,Moderate (2000-4999)
2016-10-19 22:00:00,2016-10-19,2016,10,Oct,19,22,2,Wednesday,1,0,5.48,278.631,0.0,0.0,0,Clear,Sky is Clear,1565,Low (<2000)
2016-10-19 23:00:00,2016-10-19,2016,10,Oct,19,23,2,Wednesday,1,0,3.02,276.173,0.0,0.0,0,Clear,Sky is Clear,951,Low (<2000)
2016-10-20 00:00:00,2016-10-20,2016,10,Oct,20,0,3,Thursday,1,0,3.02,276.173,0.0,0.0,0,Clear,Sky is Clear,720,Low (<2000)
2016-10-20 01:00:00,2016-10-20,2016,10,Oct,20,1,3,Thursday,1,0,3.02,276.173,0.0,0.0,0,Clear,Sky is Clear,486,Low (<2000)
2016-10-20 05:00:00,2016-10-20,2016,10,Oct,20,5,3,Thursday,1,0,-1.42,271.73,0.0,0.0,0,Clear,Sky is Clear,2743,Moderate (2000-4999)
2016-10-20 06:00:00,2016-10-20,2016,10,Oct,20,6,3,Thursday,1,0,-1.42,271.73,0.0,0.0,0,Clear,Sky is Clear,5634,Heavy (>=5000)
2016-10-20 07:00:00,2016-10-20,2016,10,Oct,20,7,3,Thursday,1,1,-1.42,271.73,0.0,0.0,0,Clear,Sky is Clear,6296,Heavy (>=5000)
2016-10-20 08:00:00,2016-10-20,2016,10,Oct,20,8,3,Thursday,1,1,4.2,277.352,0.0,0.0,0,Clear,Sky is Clear,5223,Heavy (>=5000)
2016-10-20 10:00:00,2016-10-20,2016,10,Oct,20,10,3,Thursday,1,0,3.66,276.81,0.0,0.0,0,Clear,Sky is Clear,4298,Moderate (2000-4999)
2016-10-20 11:00:00,2016-10-20,2016,10,Oct,20,11,3,Thursday,1,0,3.66,276.81,0.0,0.0,0,Clear,Sky is Clear,4444,Moderate (2000-4999)
2016-10-20 13:00:00,2016-10-20,2016,10,Oct,20,13,3,Thursday,1,0,8.28,281.426,0.0,0.0,0,Clear,Sky is Clear,4532,Moderate (2000-4999)
2016-10-20 14:00:00,2016-10-20,2016,10,Oct,20,14,3,Thursday,1,0,8.28,281.426,0.0,0.0,0,Clear,Sky is Clear,4609,Moderate (2000-4999)
2016-10-20 15:00:00,2016-10-20,2016,10,Oct,20,15,3,Thursday,1,0,9.36,282.512,0.0,0.0,0,Clear,Sky is Clear,4793,Moderate (2000-4999)
2016-10-20 16:00:00,2016-10-20,2016,10,Oct,20,16,3,Thursday,1,0,9.36,282.512,0.0,0.0,0,Clear,Sky is Clear,6329,Heavy (>=5000)
2016-10-20 17:00:00,2016-10-20,2016,10,Oct,20,17,3,Thursday,1,1,5.88,279.032,0.0,0.0,24,Clouds,few clouds,5660,Heavy (>=5000)
2016-10-20 18:00:00,2016-10-20,2016,10,Oct,20,18,3,Thursday,1,1,5.88,279.032,0.0,0.0,24,Clouds,few clouds,4286,Moderate (2000-4999)
2016-10-20 19:00:00,2016-10-20,2016,10,Oct,20,19,3,Thursday,1,1,5.88,279.032,0.0,0.0,24,Clouds,few clouds,2784,Moderate (2000-4999)
2016-10-20 20:00:00,2016-10-20,2016,10,Oct,20,20,3,Thursday,1,0,3.0,276.153,0.0,0.0,56,Clouds,broken clouds,2266,Moderate (2000-4999)
2016-10-20 21:00:00,2016-10-20,2016,10,Oct,20,21,3,Thursday,1,0,3.0,276.153,0.0,0.0,56,Clouds,broken clouds,2295,Moderate (2000-4999)
2016-10-20 22:00:00,2016-10-20,2016,10,Oct,20,22,3,Thursday,1,0,3.0,276.153,0.0,0.0,56,Clouds,broken clouds,1501,Low (<2000)
2016-10-20 23:00:00,2016-10-20,2016,10,Oct,20,23,3,Thursday,1,0,2.91,276.055,0.0,0.0,68,Clouds,broken clouds,996,Low (<2000)
2016-10-21 00:00:00,2016-10-21,2016,10,Oct,21,0,4,Friday,1,0,2.91,276.055,0.0,0.0,68,Clouds,broken clouds,580,Low (<2000)
2016-10-21 01:00:00,2016-10-21,2016,10,Oct,21,1,4,Friday,1,0,2.91,276.055,0.0,0.0,68,Clouds,broken clouds,374,Low (<2000)
2016-10-21 02:00:00,2016-10-21,2016,10,Oct,21,2,4,Friday,1,0,0.8,273.948,0.0,0.0,32,Clouds,scattered clouds,344,Low (<2000)
2016-10-21 03:00:00,2016-10-21,2016,10,Oct,21,3,4,Friday,1,0,0.8,273.948,0.0,0.0,32,Clouds,scattered clouds,492,Low (<2000)
2016-10-21 04:00:00,2016-10-21,2016,10,Oct,21,4,4,Friday,1,0,0.8,273.948,0.0,0.0,32,Clouds,scattered clouds,854,Low (<2000)
2016-10-21 05:00:00,2016-10-21,2016,10,Oct,21,5,4,Friday,1,0,-0.34,272.814,0.0,0.0,24,Clouds,few clouds,2563,Moderate (2000-4999)
2016-10-21 06:00:00,2016-10-21,2016,10,Oct,21,6,4,Friday,1,0,-0.34,272.814,0.0,0.0,24,Clouds,few clouds,5070,Heavy (>=5000)
2016-10-21 07:00:00,2016-10-21,2016,10,Oct,21,7,4,Friday,1,1,-0.34,272.814,0.0,0.0,24,Clouds,few clouds,5659,Heavy (>=5000)
2016-10-21 08:00:00,2016-10-21,2016,10,Oct,21,8,4,Friday,1,1,5.39,278.536,0.0,0.0,76,Clouds,broken clouds,4961,Moderate (2000-4999)
2016-10-21 10:00:00,2016-10-21,2016,10,Oct,21,10,4,Friday,1,0,5.82,278.974,0.0,0.0,8,Clear,sky is clear,4377,Moderate (2000-4999)
2016-10-21 11:00:00,2016-10-21,2016,10,Oct,21,11,4,Friday,1,0,5.82,278.974,0.0,0.0,8,Clear,sky is clear,4439,Moderate (2000-4999)
2016-10-21 12:00:00,2016-10-21,2016,10,Oct,21,12,4,Friday,1,0,10.71,283.864,0.0,0.0,12,Clouds,few clouds,4483,Moderate (2000-4999)
2016-10-21 13:00:00,2016-10-21,2016,10,Oct,21,13,4,Friday,1,0,10.71,283.864,0.0,0.0,12,Clouds,few clouds,4506,Moderate (2000-4999)
2016-10-21 14:00:00,2016-10-21,2016,10,Oct,21,14,4,Friday,1,0,11.11,284.263,0.0,0.0,68,Clouds,broken clouds,5022,Heavy (>=5000)
2016-10-21 15:00:00,2016-10-21,2016,10,Oct,21,15,4,Friday,1,0,11.11,284.263,0.0,0.0,68,Clouds,broken clouds,5257,Heavy (>=5000)
2016-10-21 16:00:00,2016-10-21,2016,10,Oct,21,16,4,Friday,1,0,11.11,284.263,0.0,0.0,68,Clouds,broken clouds,5997,Heavy (>=5000)
2016-10-21 17:00:00,2016-10-21,2016,10,Oct,21,17,4,Friday,1,1,8.59,281.738,0.0,0.0,56,Clouds,broken clouds,5650,Heavy (>=5000)
2016-10-21 18:00:00,2016-10-21,2016,10,Oct,21,18,4,Friday,1,1,8.59,281.738,0.0,0.0,56,Clouds,broken clouds,4684,Moderate (2000-4999)
2016-10-21 19:00:00,2016-10-21,2016,10,Oct,21,19,4,Friday,1,1,8.59,281.738,0.0,0.0,56,Clouds,broken clouds,3892,Moderate (2000-4999)
2016-10-21 20:00:00,2016-10-21,2016,10,Oct,21,20,4,Friday,1,0,6.47,279.616,0.0,0.0,0,Clear,Sky is Clear,3228,Moderate (2000-4999)
2016-10-21 21:00:00,2016-10-21,2016,10,Oct,21,21,4,Friday,1,0,6.47,279.616,0.0,0.0,0,Clear,Sky is Clear,3283,Moderate (2000-4999)
2016-10-21 22:00:00,2016-10-21,2016,10,Oct,21,22,4,Friday,1,0,6.47,279.616,0.0,0.0,0,Clear,Sky is Clear,3462,Moderate (2000-4999)
2016-10-21 23:00:00,2016-10-21,2016,10,Oct,21,23,4,Friday,1,0,5.06,278.209,0.0,0.0,12,Clouds,few clouds,2010,Moderate (2000-4999)
2016-10-22 00:00:00,2016-10-22,2016,10,Oct,22,0,5,Saturday,0,0,5.06,278.209,0.0,0.0,12,Clouds,few clouds,1295,Low (<2000)
2016-10-22 01:00:00,2016-10-22,2016,10,Oct,22,1,5,Saturday,0,0,5.06,278.209,0.0,0.0,12,Clouds,few clouds,1001,Low (<2000)
2016-10-22 02:00:00,2016-10-22,2016,10,Oct,22,2,5,Saturday,0,0,3.81,276.955,0.0,0.0,0,Clear,Sky is Clear,745,Low (<2000)
2016-10-22 03:00:00,2016-10-22,2016,10,Oct,22,3,5,Saturday,0,0,3.81,276.955,0.0,0.0,0,Clear,Sky is Clear,484,Low (<2000)
2016-10-22 04:00:00,2016-10-22,2016,10,Oct,22,4,5,Saturday,0,0,3.81,276.955,0.0,0.0,0,Clear,Sky is Clear,447,Low (<2000)
2016-10-22 05:00:00,2016-10-22,2016,10,Oct,22,5,5,Saturday,0,0,0.45,273.601,0.0,0.0,0,Clear,Sky is Clear,795,Low (<2000)
2016-10-22 06:00:00,2016-10-22,2016,10,Oct,22,6,5,Saturday,0,0,0.45,273.601,0.0,0.0,0,Clear,Sky is Clear,1439,Low (<2000)
2016-10-22 07:00:00,2016-10-22,2016,10,Oct,22,7,5,Saturday,0,1,0.45,273.601,0.0,0.0,0,Clear,Sky is Clear,2061,Moderate (2000-4999)
2016-10-22 08:00:00,2016-10-22,2016,10,Oct,22,8,5,Saturday,0,1,7.76,280.913,0.0,0.0,0,Clear,Sky is Clear,3073,Moderate (2000-4999)
2016-10-22 10:00:00,2016-10-22,2016,10,Oct,22,10,5,Saturday,0,0,9.28,282.429,0.0,0.0,0,Clear,Sky is Clear,3718,Moderate (2000-4999)
2016-10-22 11:00:00,2016-10-22,2016,10,Oct,22,11,5,Saturday,0,0,9.28,282.429,0.0,0.0,0,Clear,Sky is Clear,3981,Moderate (2000-4999)
2016-10-22 12:00:00,2016-10-22,2016,10,Oct,22,12,5,Saturday,0,0,15.67,288.818,0.0,0.0,0,Clear,Sky is Clear,4130,Moderate (2000-4999)
2016-10-22 13:00:00,2016-10-22,2016,10,Oct,22,13,5,Saturday,0,0,15.67,288.818,0.0,0.0,0,Clear,Sky is Clear,3863,Moderate (2000-4999)
2016-10-22 14:00:00,2016-10-22,2016,10,Oct,22,14,5,Saturday,0,0,15.67,288.818,0.0,0.0,0,Clear,Sky is Clear,4068,Moderate (2000-4999)
2016-10-22 15:00:00,2016-10-22,2016,10,Oct,22,15,5,Saturday,0,0,17.22,290.367,0.0,0.0,0,Clear,Sky is Clear,5004,Heavy (>=5000)
2016-10-22 16:00:00,2016-10-22,2016,10,Oct,22,16,5,Saturday,0,0,17.22,290.367,0.0,0.0,0,Clear,Sky is Clear,4603,Moderate (2000-4999)
2016-10-22 17:00:00,2016-10-22,2016,10,Oct,22,17,5,Saturday,0,1,17.22,290.367,0.0,0.0,0,Clear,Sky is Clear,4460,Moderate (2000-4999)
2016-10-22 18:00:00,2016-10-22,2016,10,Oct,22,18,5,Saturday,0,1,10.24,283.394,0.0,0.0,0,Clear,Sky is Clear,3905,Moderate (2000-4999)
2016-10-22 19:00:00,2016-10-22,2016,10,Oct,22,19,5,Saturday,0,1,10.24,283.394,0.0,0.0,0,Clear,Sky is Clear,3590,Moderate (2000-4999)
2016-10-22 20:00:00,2016-10-22,2016,10,Oct,22,20,5,Saturday,0,0,10.24,283.394,0.0,0.0,0,Clear,Sky is Clear,3153,Moderate (2000-4999)
2016-10-22 21:00:00,2016-10-22,2016,10,Oct,22,21,5,Saturday,0,0,7.35,280.499,0.0,0.0,0,Clear,Sky is Clear,2598,Moderate (2000-4999)
2016-10-22 22:00:00,2016-10-22,2016,10,Oct,22,22,5,Saturday,0,0,7.35,280.499,0.0,0.0,0,Clear,Sky is Clear,1559,Low (<2000)
2016-10-22 23:00:00,2016-10-22,2016,10,Oct,22,23,5,Saturday,0,0,7.35,280.499,0.0,0.0,0,Clear,Sky is Clear,1219,Low (<2000)
2016-10-23 00:00:00,2016-10-23,2016,10,Oct,23,0,6,Sunday,0,0,7.09,280.24,0.0,0.0,0,Clear,Sky is Clear,1295,Low (<2000)
2016-10-23 01:00:00,2016-10-23,2016,10,Oct,23,1,6,Sunday,0,0,7.09,280.24,0.0,0.0,0,Clear,Sky is Clear,1001,Low (<2000)
2016-10-23 02:00:00,2016-10-23,2016,10,Oct,23,2,6,Sunday,0,0,7.09,280.24,0.0,0.0,0,Clear,Sky is Clear,745,Low (<2000)
2016-10-23 03:00:00,2016-10-23,2016,10,Oct,23,3,6,Sunday,0,0,7.27,280.423,0.0,0.0,0,Clear,Sky is Clear,484,Low (<2000)
2016-10-23 04:00:00,2016-10-23,2016,10,Oct,23,4,6,Sunday,0,0,7.27,280.423,0.0,0.0,0,Clear,Sky is Clear,447,Low (<2000)
2016-10-23 05:00:00,2016-10-23,2016,10,Oct,23,5,6,Sunday,0,0,7.27,280.423,0.0,0.0,0,Clear,Sky is Clear,721,Low (<2000)
2016-10-23 06:00:00,2016-10-23,2016,10,Oct,23,6,6,Sunday,0,0,6.68,279.832,0.0,0.0,0,Clear,Sky is Clear,1189,Low (<2000)
2016-10-23 07:00:00,2016-10-23,2016,10,Oct,23,7,6,Sunday,0,1,6.68,279.832,0.0,0.0,0,Clear,Sky is Clear,1641,Low (<2000)
2016-10-23 08:00:00,2016-10-23,2016,10,Oct,23,8,6,Sunday,0,1,6.68,279.832,0.0,0.0,0,Clear,Sky is Clear,2375,Moderate (2000-4999)
2016-10-23 09:00:00,2016-10-23,2016,10,Oct,23,9,6,Sunday,0,1,10.46,283.607,0.0,0.0,0,Clear,Sky is Clear,2595,Moderate (2000-4999)
2016-10-23 10:00:00,2016-10-23,2016,10,Oct,23,10,6,Sunday,0,0,10.46,283.607,0.0,0.0,0,Clear,Sky is Clear,3307,Moderate (2000-4999)
2016-10-23 11:00:00,2016-10-23,2016,10,Oct,23,11,6,Sunday,0,0,10.46,283.607,0.0,0.0,0,Clear,Sky is Clear,3959,Moderate (2000-4999)
2016-10-23 12:00:00,2016-10-23,2016,10,Oct,23,12,6,Sunday,0,0,14.15,287.296,0.0,0.0,0,Clear,Sky is Clear,3921,Moderate (2000-4999)
2016-10-23 13:00:00,2016-10-23,2016,10,Oct,23,13,6,Sunday,0,0,14.15,287.296,0.0,0.0,0,Clear,Sky is Clear,3822,Moderate (2000-4999)
2016-10-23 14:00:00,2016-10-23,2016,10,Oct,23,14,6,Sunday,0,0,14.15,287.296,0.0,0.0,0,Clear,Sky is Clear,3790,Moderate (2000-4999)
2016-10-23 15:00:00,2016-10-23,2016,10,Oct,23,15,6,Sunday,0,0,14.21,287.356,0.0,0.0,0,Clear,Sky is Clear,4435,Moderate (2000-4999)
2016-10-23 16:00:00,2016-10-23,2016,10,Oct,23,16,6,Sunday,0,0,14.21,287.356,0.0,0.0,0,Clear,Sky is Clear,4603,Moderate (2000-4999)
2016-10-23 17:00:00,2016-10-23,2016,10,Oct,23,17,6,Sunday,0,1,14.21,287.356,0.0,0.0,0,Clear,Sky is Clear,4460,Moderate (2000-4999)
2016-10-23 18:00:00,2016-10-23,2016,10,Oct,23,18,6,Sunday,0,1,11.24,284.385,0.0,0.0,44,Clouds,scattered clouds,3905,Moderate (2000-4999)
2016-10-23 19:00:00,2016-10-23,2016,10,Oct,23,19,6,Sunday,0,1,11.24,284.385,0.0,0.0,44,Clouds,scattered clouds,3590,Moderate (2000-4999)
2016-10-23 20:00:00,2016-10-23,2016,10,Oct,23,20,6,Sunday,0,0,11.24,284.385,0.0,0.0,44,Clouds,scattered clouds,3153,Moderate (2000-4999)
2016-10-23 21:00:00,2016-10-23,2016,10,Oct,23,21,6,Sunday,0,0,7.34,280.49,0.0,0.0,0,Clear,Sky is Clear,2598,Moderate (2000-4999)
2016-10-23 22:00:00,2016-10-23,2016,10,Oct,23,22,6,Sunday,0,0,7.34,280.49,0.0,0.0,0,Clear,Sky is Clear,1559,Low (<2000)
2016-10-23 23:00:00,2016-10-23,2016,10,Oct,23,23,6,Sunday,0,0,7.34,280.49,0.0,0.0,0,Clear,Sky is Clear,1219,Low (<2000)
2016-10-24 00:00:00,2016-10-24,2016,10,Oct,24,0,0,Monday,1,0,4.29,277.436,0.0,0.0,0,Clear,Sky is Clear,579,Low (<2000)
2016-10-24 01:00:00,2016-10-24,2016,10,Oct,24,1,0,Monday,1,0,4.29,277.436,0.0,0.0,0,Clear,Sky is Clear,383,Low (<2000)
2016-10-24 02:00:00,2016-10-24,2016,10,Oct,24,2,0,Monday,1,0,4.29,277.436,0.0,0.0,0,Clear,Sky is Clear,315,Low (<2000)
2016-10-24 03:00:00,2016-10-24,2016,10,Oct,24,3,0,Monday,1,0,1.62,274.768,0.0,0.0,0,Clear,Sky is Clear,375,Low (<2000)
2016-10-24 04:00:00,2016-10-24,2016,10,Oct,24,4,0,Monday,1,0,1.62,274.768,0.0,0.0,0,Clear,Sky is Clear,880,Low (<2000)
2016-10-24 05:00:00,2016-10-24,2016,10,Oct,24,5,0,Monday,1,0,1.62,274.768,0.0,0.0,0,Clear,Sky is Clear,2798,Moderate (2000-4999)
2016-10-24 06:00:00,2016-10-24,2016,10,Oct,24,6,0,Monday,1,0,-1.31,271.838,0.0,0.0,0,Clear,Sky is Clear,5610,Heavy (>=5000)
2016-10-24 07:00:00,2016-10-24,2016,10,Oct,24,7,0,Monday,1,1,-1.31,271.838,0.0,0.0,0,Clear,Sky is Clear,5766,Heavy (>=5000)
2016-10-24 08:00:00,2016-10-24,2016,10,Oct,24,8,0,Monday,1,1,-1.31,271.838,0.0,0.0,0,Clear,Sky is Clear,5110,Heavy (>=5000)
2016-10-24 09:00:00,2016-10-24,2016,10,Oct,24,9,0,Monday,1,1,3.9,277.053,0.0,0.0,8,Clear,sky is clear,4660,Moderate (2000-4999)
2016-10-24 10:00:00,2016-10-24,2016,10,Oct,24,10,0,Monday,1,0,3.9,277.053,0.0,0.0,8,Clear,sky is clear,3867,Moderate (2000-4999)
2016-10-24 11:00:00,2016-10-24,2016,10,Oct,24,11,0,Monday,1,0,3.9,277.053,0.0,0.0,8,Clear,sky is clear,3934,Moderate (2000-4999)
2016-10-24 12:00:00,2016-10-24,2016,10,Oct,24,12,0,Monday,1,0,9.26,282.41,0.0,0.0,8,Clear,sky is clear,4166,Moderate (2000-4999)
2016-10-24 13:00:00,2016-10-24,2016,10,Oct,24,13,0,Monday,1,0,9.26,282.41,0.0,0.0,8,Clear,sky is clear,4382,Moderate (2000-4999)
2016-10-24 14:00:00,2016-10-24,2016,10,Oct,24,14,0,Monday,1,0,9.26,282.41,0.0,0.0,8,Clear,sky is clear,4581,Moderate (2000-4999)
2016-10-24 15:00:00,2016-10-24,2016,10,Oct,24,15,0,Monday,1,0,10.91,284.056,0.0,0.0,0,Clear,Sky is Clear,4773,Moderate (2000-4999)
2016-10-24 16:00:00,2016-10-24,2016,10,Oct,24,16,0,Monday,1,0,10.91,284.056,0.0,0.0,0,Clear,Sky is Clear,6252,Heavy (>=5000)
2016-10-24 17:00:00,2016-10-24,2016,10,Oct,24,17,0,Monday,1,1,10.91,284.056,0.0,0.0,0,Clear,Sky is Clear,5735,Heavy (>=5000)
2016-10-24 18:00:00,2016-10-24,2016,10,Oct,24,18,0,Monday,1,1,4.89,278.036,0.0,0.0,0,Clear,Sky is Clear,4257,Moderate (2000-4999)
2016-10-24 19:00:00,2016-10-24,2016,10,Oct,24,19,0,Monday,1,1,4.89,278.036,0.0,0.0,0,Clear,Sky is Clear,2901,Moderate (2000-4999)
2016-10-24 20:00:00,2016-10-24,2016,10,Oct,24,20,0,Monday,1,0,4.89,278.036,0.0,0.0,0,Clear,Sky is Clear,2193,Moderate (2000-4999)
2016-10-24 21:00:00,2016-10-24,2016,10,Oct,24,21,0,Monday,1,0,1.4,274.547,0.0,0.0,32,Clouds,scattered clouds,1936,Low (<2000)
2016-10-24 22:00:00,2016-10-24,2016,10,Oct,24,22,0,Monday,1,0,1.4,274.547,0.0,0.0,32,Clouds,scattered clouds,1310,Low (<2000)
